State,MethAcq,Drug,Nt Wt,Potency,NtWt*Potency,PricePerCocGram,Seize Year,Seize Month,Price,StudyMonth
TN,P,COCAINE HYDROCHLORIDE,124,86.95410891,107.8230951,20.99735682,2000,10,2264,70
TN,P,COCAINE HYDROCHLORIDE,6.7,73.48520423,4.923508684,155.173891,1998,5,764,41
TN,P,COCAINE HYDROCHLORIDE,41,87.77519238,35.98782888,18.36732086,2004,4,661,112
TN,P,COCAINE HYDROCHLORIDE,44.4,72.72926065,32.29179173,48.12368459,2005,5,1554,125
TN,P,COCAINE HYDROCHLORIDE,7.4,13.53400764,1.001516566,498.2443798,2005,12,499,132
TN,P,COCAINE HYDROCHLORIDE,11.1,53.70691958,5.961468074,91.08494641,2000,12,543,72
TN,P,COCAINE HYDROCHLORIDE,27.9,94.06806928,26.24499133,7.696706677,2004,9,202,117
TN,P,COCAINE HYDROCHLORIDE,19.8,84.56387291,16.74364684,65.33821519,2003,3,1094,99
TN,P,COCAINE HYDROCHLORIDE,82.1,98.12055782,80.55697797,37.73726469,1999,6,3040,54
TN,P,COCAINE HYDROCHLORIDE,248.5,86.92300942,216.0036784,40.51782851,1996,5,8752,17
TN,P,COCAINE HYDROCHLORIDE,112.5,10.48969951,11.80091195,277.1819681,2002,10,3271,94
TN,P,COCAINE HYDROCHLORIDE,27.5,86.53119923,23.79607979,50.21835574,2002,9,1195,93
TN,P,COCAINE HYDROCHLORIDE,53.6,28.51670748,15.28495521,119.7255717,2004,9,1830,117
TN,P,COCAINE HYDROCHLORIDE,56,27.21875499,15.24250279,125.2418993,2005,6,1909,126
TN,P,COCAINE HYDROCHLORIDE,102.2,60.89420953,62.23388214,60.5618655,2003,1,3769,97
TN,P,COCAINE HYDROCHLORIDE,4.7,77.55777772,3.645215553,73.79536165,2001,9,269,81
TN,P,COCAINE HYDROCHLORIDE,27.2,74.55115277,20.27791355,59.02974174,2002,3,1197,87
TN,P,COCAINE HYDROCHLORIDE,27.3,95.69819686,26.12560774,42.67843301,2001,7,1115,79
TN,P,COCAINE HYDROCHLORIDE,111.1,67.59236312,75.09511543,52.98613601,1999,9,3979,57
TN,P,COCAINE HYDROCHLORIDE,24,71.65198628,17.19647671,58.5585069,2003,2,1007,98
TN,P,COCAINE HYDROCHLORIDE,126.2,50.12358487,63.25596411,58.68221364,1999,8,3712,56
TN,P,COCAINE HYDROCHLORIDE,11.6,79.5383897,9.226453205,54.51715722,1999,10,503,58
TN,P,COCAINE HYDROCHLORIDE,5.9,83.35157433,4.917742886,99.23251609,1996,1,488,13
TN,P,COCAINE HYDROCHLORIDE,41.6,97.50105848,40.56044033,23.71769123,1998,2,962,38
TN,P,COCAINE HYDROCHLORIDE,52.6,78.57694885,41.3314751,52.88947454,1995,5,2186,5
TN,P,COCAINE HYDROCHLORIDE,47,30.31473231,14.24792418,145.3545073,1998,3,2071,39
TN,P,COCAINE HYDROCHLORIDE,25.7,9.717074533,2.497288155,148.1607156,1999,5,370,53
TN,P,COCAINE HYDROCHLORIDE,116.3,86.20236124,100.2533461,36.53743383,1997,11,3663,35
TN,P,COCAINE HYDROCHLORIDE,22.8,71.51372086,16.30512836,43.85123406,2002,7,715,91
TN,P,COCAINE HYDROCHLORIDE,143.5,44.6617292,64.0895814,57.18558181,1997,5,3665,29
TN,P,COCAINE HYDROCHLORIDE,70.6,50.87944263,35.92088649,113.7778156,2002,3,4087,87
TN,P,COCAINE HYDROCHLORIDE,115.6,12.50157667,14.45182263,156.7276362,1998,5,2265,41
TN,P,COCAINE HYDROCHLORIDE,122.5,83.8855468,102.7597948,36.13280861,1997,5,3713,29
TN,P,COCAINE HYDROCHLORIDE,7.7,84.39632353,6.498516912,84.48081423,1996,6,549,18
TN,P,COCAINE HYDROCHLORIDE,0.76,87.93624902,0.668315493,65.83716896,1997,9,44,33
TN,P,COCAINE HYDROCHLORIDE,0.55,86.15166173,0.47383414,128.7370303,1996,5,61,17
TN,P,COCAINE HYDROCHLORIDE,27.4,2.70124761,0.740141845,1311.910692,1995,2,971,2
TN,P,COCAINE HYDROCHLORIDE,20.1,63.70069565,12.80383983,85.05261037,1998,4,1089,40
TN,P,COCAINE HYDROCHLORIDE,56.8,26.96927375,15.31854749,123.7715261,1997,3,1896,27
TN,P,COCAINE HYDROCHLORIDE,126.1,64.92632641,81.87209761,25.64976422,2002,12,2100,96
TN,P,COCAINE HYDROCHLORIDE,218.1,50.07855433,109.221327,42.97695449,1995,1,4694,1
TN,P,COCAINE HYDROCHLORIDE,28,42.38517127,11.86784795,71.70634502,2002,5,851,89
TN,P,COCAINE HYDROCHLORIDE,51.6,52.78348228,27.23627686,36.64230634,1997,10,998,34
TN,P,COCAINE HYDROCHLORIDE,27.7,87.95029838,24.36223265,36.73719124,1996,8,895,20
TN,P,COCAINE HYDROCHLORIDE,30.6,85.79056606,26.25191321,38.77812606,2003,10,1018,106
TN,P,COCAINE HYDROCHLORIDE,106.3,74.54481921,79.24114282,44.3582699,1996,10,3515,22
TN,P,COCAINE HYDROCHLORIDE,57.6,71.76929898,41.33911621,42.42954762,1997,6,1754,30
TN,P,COCAINE HYDROCHLORIDE,95.3,74.40458829,70.90757264,44.81890836,1996,6,3178,18
TN,P,COCAINE HYDROCHLORIDE,125.1,92.35066711,115.5306846,30.1824577,2000,5,3487,65
TN,P,COCAINE HYDROCHLORIDE,124.6,46.57717881,58.0351648,58.86086499,2005,3,3416,123
TN,P,COCAINE HYDROCHLORIDE,31.3,22.098638,6.916873695,139.0801744,2001,6,962,78
TN,P,COCAINE HYDROCHLORIDE,24.7,40.79464666,10.07627773,119.9847834,2000,1,1209,61
TN,P,COCAINE HYDROCHLORIDE,0.34,0,0,#DIV/0!,2002,4,65,88
TN,P,COCAINE HYDROCHLORIDE,5.1,52.07519398,2.655834893,202.1963042,1997,9,537,33
TN,P,COCAINE HYDROCHLORIDE,8.5,52.85274787,4.492483569,166.2777367,1999,5,747,53
TN,P,COCAINE HYDROCHLORIDE,103.1,70.73610961,72.92892901,58.7284094,1999,12,4283,60
TN,P,COCAINE HYDROCHLORIDE,2.7,52.19724508,1.409325617,142.6214053,2005,6,201,126
TN,P,COCAINE HYDROCHLORIDE,49.5,6.773809483,3.353035694,661.1918877,2000,11,2217,71
TN,P,COCAINE HYDROCHLORIDE,13.6,64.23914142,8.736523234,37.65800092,2001,2,329,74
TN,P,COCAINE HYDROCHLORIDE,24.2,61.65230978,14.91985897,36.99766876,1998,6,552,42
TN,P,COCAINE HYDROCHLORIDE,70.9,50.48003827,35.79034714,82.98326889,1995,11,2970,11
TN,P,COCAINE HYDROCHLORIDE,56,60.53657055,33.90047951,36.57765371,2002,8,1240,92
TN,P,COCAINE HYDROCHLORIDE,92.5,72.18147979,66.76786881,44.00320173,1998,2,2938,38
TN,P,COCAINE HYDROCHLORIDE,7.5,61.15845116,4.586883837,90.25735439,1999,9,414,57
TN,P,COCAINE HYDROCHLORIDE,125.2,59.14703706,74.0520904,31.00520171,1997,8,2296,32
TN,P,COCAINE HYDROCHLORIDE,2.6,94.53867552,2.458005563,31.32621063,2005,2,77,122
TN,P,COCAINE HYDROCHLORIDE,10,87.0799721,8.70799721,49.60957033,1996,1,432,13
TN,P,COCAINE HYDROCHLORIDE,55.1,72.39795355,39.8912724,7.796191529,2001,4,311,76
TN,P,COCAINE HYDROCHLORIDE,12.8,70.88562037,9.073359407,46.06893448,1997,8,418,32
TN,P,COCAINE HYDROCHLORIDE,0.1,0,0,#DIV/0!,2000,9,41,69
TN,P,COCAINE HYDROCHLORIDE,8.5,61.94467725,5.265297566,115.4730559,2004,9,608,117
TN,P,COCAINE HYDROCHLORIDE,9.7,79.12985638,7.675596069,98.49397926,1998,8,756,44
TN,P,COCAINE HYDROCHLORIDE,5.8,63.05889927,3.657416158,233.7715926,2003,9,855,105
TN,P,COCAINE HYDROCHLORIDE,54.5,67.33764907,36.69901874,56.02329627,1996,6,2056,18
TN,P,COCAINE HYDROCHLORIDE,79.5,61.96440767,49.2617041,51.37865298,2004,2,2531,110
TN,P,COCAINE HYDROCHLORIDE,82.4,79.99588768,65.91661145,41.73454823,1998,9,2751,45
TN,P,COCAINE HYDROCHLORIDE,252.2,16.71349598,42.15143686,125.4761497,2005,3,5289,123
TN,P,COCAINE HYDROCHLORIDE,79.3,50.49773053,40.04470031,86.22863882,2004,7,3453,115
TN,P,COCAINE HYDROCHLORIDE,12.6,27.35781291,3.447084426,183.3433481,2001,2,632,74
TN,P,COCAINE HYDROCHLORIDE,23.3,88.98972591,20.73460614,9.404567356,2005,10,195,130
TN,P,COCAINE HYDROCHLORIDE,28.5,10.65003573,3.035260183,341.6511065,2005,5,1037,125
TN,P,COCAINE HYDROCHLORIDE,26.6,52.91994314,14.07670487,65.00100756,1996,2,915,14
TN,P,COCAINE HYDROCHLORIDE,30.7,27.15914704,8.33785814,123.053185,1995,8,1026,8
TN,P,COCAINE HYDROCHLORIDE,25.7,37.57816732,9.657589,92.88032448,2005,9,897,129
TN,P,COCAINE HYDROCHLORIDE,32.5,1.374138103,0.446594883,2910.91557,1997,11,1300,35
TN,P,COCAINE HYDROCHLORIDE,62.2,41.83681949,26.02250172,55.8747201,2001,11,1454,83
TN,P,COCAINE HYDROCHLORIDE,7.8,82.07792996,6.402078537,86.69059538,2002,8,555,92
TN,P,COCAINE HYDROCHLORIDE,41.7,70.5873329,29.43491782,101.2742763,2005,7,2981,127
TN,P,COCAINE HYDROCHLORIDE,13.1,60.53681688,7.930323011,95.83468403,1998,3,760,39
TN,P,COCAINE HYDROCHLORIDE,3.2,83.98586885,2.687547803,25.30187553,1997,1,68,25
TN,P,COCAINE HYDROCHLORIDE,26.9,31.62262895,8.506487189,111.4443576,1998,5,948,41
TN,P,COCAINE HYDROCHLORIDE,27.2,30.57761843,8.317112214,140.6738264,1995,12,1170,12
TN,P,COCAINE HYDROCHLORIDE,1.9,83.1030835,1.578958587,127.9324244,1995,1,202,1
TN,P,COCAINE HYDROCHLORIDE,1,45.95855606,0.459585561,687.5759969,2003,7,316,103
TN,P,COCAINE HYDROCHLORIDE,1.3,21.20780509,0.275701466,1164.30284,2005,1,321,121
TN,P,COCAINE HYDROCHLORIDE,2.6,53.9277335,1.402121071,186.14655,2005,10,261,130
TN,P,COCAINE HYDROCHLORIDE,2.3,55.66712437,1.280343861,235.8741345,1996,12,302,24
TN,P,COCAINE HYDROCHLORIDE,2.7,88.87688663,2.399675939,129.1841098,2002,1,310,85
TN,P,COCAINE HYDROCHLORIDE,3.1,45.09117995,1.397826578,216.7650871,1997,5,303,29
TN,P,COCAINE HYDROCHLORIDE,2.9,51.5226099,1.494155687,208.144307,2001,1,311,73
TN,P,COCAINE HYDROCHLORIDE,26.9,1.996204703,0.536979065,1757.982874,2002,8,944,92
TN,P,COCAINE HYDROCHLORIDE,27.4,2.422381363,0.663732493,1827.543494,2002,11,1213,95
TN,P,COCAINE HYDROCHLORIDE,110,11.11243545,12.22367899,297.6190721,2003,9,3638,105
TN,P,COCAINE HYDROCHLORIDE,251.5,31.73883229,79.82316321,95.93706503,1999,3,7658,51
TN,P,COCAINE HYDROCHLORIDE,0.091,0,0,#DIV/0!,1997,12,16,36
TN,P,COCAINE HYDROCHLORIDE,0.91,58.73593063,0.534496969,308.7014701,2000,4,165,64
TN,P,COCAINE HYDROCHLORIDE,58.4,15.21269629,8.884214634,136.0840603,2003,2,1209,98
TN,P,COCAINE HYDROCHLORIDE,1.3,43.84591234,0.56999686,538.5994579,1996,4,307,16
TN,P,COCAINE HYDROCHLORIDE,13.3,25.69011286,3.41678501,73.46087016,2004,11,251,119
TN,P,COCAINE HYDROCHLORIDE,6.2,44.57108947,2.763407547,150.1769076,1995,9,415,9
TN,P,COCAINE HYDROCHLORIDE,12.1,37.46528598,4.533299604,155.9570427,2001,3,707,75
TN,P,COCAINE HYDROCHLORIDE,98.4,24.4015441,24.0111194,53.76675608,1996,2,1291,14
TN,P,COCAINE HYDROCHLORIDE,26.1,32.54676747,8.49470631,118.0735347,2000,10,1003,70
TN,P,COCAINE HYDROCHLORIDE,27.4,65.95287322,18.07108726,56.83111287,2002,5,1027,89
TN,P,COCAINE HYDROCHLORIDE,5.4,41.64937849,2.249066438,182.7424895,2001,5,411,77
TN,P,COCAINE HYDROCHLORIDE,13.5,37.75667094,5.097150577,14.51791523,2001,7,74,79
TN,P,COCAINE HYDROCHLORIDE,9.9,31.89386679,3.157492812,204.5927064,2001,10,646,82
TN,P,COCAINE HYDROCHLORIDE,2,56.92852608,1.138570522,240.6526384,1995,10,274,10
TN,P,COCAINE HYDROCHLORIDE,4.4,24.19960351,1.064782554,281.7476664,2003,1,300,97
TN,P,COCAINE HYDROCHLORIDE,13.1,2.374694299,0.311084953,2443.062553,2004,8,760,116
TN,P,COCAINE HYDROCHLORIDE,22,71.31071569,15.68835745,67.82099421,2001,11,1064,83
TN,P,COCAINE HYDROCHLORIDE,17.8,77.35281594,13.76880124,12.85514962,2003,1,177,97
TN,P,COCAINE HYDROCHLORIDE,28.2,76.72385857,21.63612812,28.19358421,2002,12,610,96
TN,P,COCAINE HYDROCHLORIDE,8.6,15.98724191,1.374902805,396.3916563,2003,10,545,106
TN,P,COCAINE HYDROCHLORIDE,55.6,80.97614298,45.0227355,48.59766906,2001,5,2188,77
TN,P,COCAINE HYDROCHLORIDE,55.8,80.1585538,44.72847302,16.23127174,1998,9,726,45
TN,P,COCAINE HYDROCHLORIDE,111.9,92.6321399,103.6553646,0.086826186,1996,11,9,23
TN,P,COCAINE HYDROCHLORIDE,13.4,38.74262732,5.191512061,123.2781495,2005,12,640,132
TN,P,COCAINE HYDROCHLORIDE,20.9,34.07610831,7.121906636,107.1342323,1996,5,763,17
TN,P,COCAINE HYDROCHLORIDE,25.7,49.71048534,12.77559473,15.57657426,1999,3,199,51
TN,P,COCAINE HYDROCHLORIDE,1,55.71999178,0.557199918,179.4687989,1997,4,100,28
TN,P,COCAINE HYDROCHLORIDE,27.6,35.67808051,9.847150219,107.4422525,2001,11,1058,83
TN,P,COCAINE HYDROCHLORIDE,21.9,9.057809704,1.983660325,126.5337602,1995,7,251,7
TN,P,COCAINE HYDROCHLORIDE,22.3,34.5964956,7.715018518,115.359412,2002,6,890,90
TN,P,COCAINE HYDROCHLORIDE,28.1,50.55911602,14.2071116,70.38728407,1997,4,1000,28
TN,P,COCAINE HYDROCHLORIDE,3.6,53.79185383,1.936506738,141.4918909,2004,8,274,116
TN,P,COCAINE HYDROCHLORIDE,27.8,60.15640638,16.72348097,66.19435282,2005,11,1107,131
TN,P,COCAINE HYDROCHLORIDE,54.9,37.06961374,20.35121794,101.9103626,1997,6,2074,30
TN,P,COCAINE HYDROCHLORIDE,58.6,47.16595158,27.63924762,85.45818729,1996,9,2362,21
TN,P,COCAINE HYDROCHLORIDE,20,1.358942998,0.2717886,3208.375927,2005,8,872,128
TN,P,COCAINE HYDROCHLORIDE,0.95,45.59946233,0.433194892,233.1514102,1996,8,101,20
TN,P,COCAINE HYDROCHLORIDE,2,72.92510714,1.458502143,102.1596031,1997,2,149,26
TN,P,COCAINE HYDROCHLORIDE,6.2,43.49207114,2.696508411,181.7164738,2004,5,490,113
TN,P,COCAINE HYDROCHLORIDE,12.5,51.50754342,6.438442927,102.3539398,2003,2,659,98
TN,P,COCAINE HYDROCHLORIDE,27,32.47060565,8.767063525,59.99728398,2001,1,526,73
TN,P,COCAINE HYDROCHLORIDE,27.2,12.11820588,3.296151999,329.4750971,2001,6,1086,78
TN,P,COCAINE HYDROCHLORIDE,18.7,47.55332584,8.892471933,115.1535825,2004,9,1024,117
TN,P,COCAINE HYDROCHLORIDE,1.8,23.76355891,0.42774406,7565.271617,1995,5,3236,5
TN,P,COCAINE HYDROCHLORIDE,8.8,43.44036826,3.822752407,58.8581148,1995,6,225,6
TN,P,COCAINE HYDROCHLORIDE,11.6,31.74939509,3.682929831,130.3310196,2000,4,480,64
TN,P,COCAINE HYDROCHLORIDE,28.4,12.34782063,3.506781058,230.9810583,1997,10,810,34
TN,P,COCAINE HYDROCHLORIDE,27.3,27.89102407,7.614249572,155.2352584,1997,3,1182,27
TN,P,COCAINE HYDROCHLORIDE,1.7,60.74660886,1.032692351,18.39850948,2005,8,19,128
TN,P,COCAINE HYDROCHLORIDE,24.2,35.99331073,8.710381197,29.61982882,1999,4,258,52
TN,P,COCAINE HYDROCHLORIDE,27.8,55.17515148,15.33869211,68.38914247,1996,11,1049,23
TN,P,COCAINE HYDROCHLORIDE,20.9,23.13888639,4.836027255,254.3409983,1996,3,1230,15
TN,P,COCAINE HYDROCHLORIDE,51.9,29.80327257,15.46789846,144.3635026,1995,8,2233,8
TN,P,COCAINE HYDROCHLORIDE,33.8,36.36584761,12.29165649,17.4915399,1998,2,215,38
TN,P,COCAINE HYDROCHLORIDE,19.5,32.83648242,6.403114073,36.70089231,2002,1,235,85
TN,P,COCAINE HYDROCHLORIDE,19.8,13.97043492,2.766146115,370.5516475,2005,11,1025,131
TN,P,COCAINE HYDROCHLORIDE,22,28.50420795,6.27092575,172.3828416,1997,4,1081,28
TN,P,COCAINE HYDROCHLORIDE,25.4,24.7564803,6.288145997,5.8840873,1998,7,37,43
TN,P,COCAINE HYDROCHLORIDE,35,2.390436033,0.836652612,1976.925641,2004,11,1654,119
TN,P,COCAINE HYDROCHLORIDE,0.93,56.4104926,0.524617581,192.521188,1998,9,101,45
TN,P,COCAINE HYDROCHLORIDE,13.6,31.99517395,4.351343657,236.478679,2002,12,1029,96
TN,P,COCAINE HYDROCHLORIDE,7.2,63.01565879,4.537127433,94.55321817,2001,10,429,82
TN,P,COCAINE HYDROCHLORIDE,7.9,50.34085712,3.976927712,261.0054985,2003,1,1038,97
TN,P,COCAINE HYDROCHLORIDE,22,23.90989326,5.260176516,223.7567497,1999,12,1177,60
TN,P,COCAINE HYDROCHLORIDE,27.6,14.9010494,4.112689633,310.7455495,2004,5,1278,113
TN,P,COCAINE HYDROCHLORIDE,55.6,8.077465045,4.491070565,529.4951316,1998,7,2378,43
TN,P,COCAINE HYDROCHLORIDE,55.1,24.87795712,13.70775437,178.7309528,1996,10,2450,22
TN,P,COCAINE HYDROCHLORIDE,7.2,53.11414908,3.824218734,164.7395308,2002,2,630,86
TN,P,COCAINE HYDROCHLORIDE,23.4,33.17372144,7.762650818,150.7217093,2004,2,1170,110
TN,P,COCAINE HYDROCHLORIDE,35.1,31.15469742,10.93529879,185.1801252,2002,4,2025,88
TN,P,COCAINE HYDROCHLORIDE,1.4,59.4369347,0.832117086,377.3507423,1999,2,314,50
TN,P,COCAINE HYDROCHLORIDE,1.3,42.97331874,0.558653144,581.7563255,2005,8,325,128
TN,P,COCAINE HYDROCHLORIDE,28,35.45837564,9.928345179,95.28274682,1999,8,946,56
TN,P,COCAINE HYDROCHLORIDE,53.8,63.28338524,34.04646126,25.96451929,1997,12,884,36
TN,P,COCAINE HYDROCHLORIDE,54,61.774906,33.35844924,76.86208616,2004,5,2564,113
TN,P,COCAINE HYDROCHLORIDE,2.4,43.14255661,1.035421359,519.5952309,1998,1,538,37
TN,P,COCAINE HYDROCHLORIDE,35,26.58429084,9.304501792,202.1602061,2000,4,1881,64
TN,P,COCAINE HYDROCHLORIDE,15.5,16.87145259,2.615075151,101.7179181,1995,12,266,12
TN,P,COCAINE HYDROCHLORIDE,27.5,73.68245309,20.2626746,55.12599013,1998,5,1117,41
TN,P,COCAINE HYDROCHLORIDE,73.5,83.3428359,61.25698439,59.12795147,1996,4,3622,16
TN,P,COCAINE HYDROCHLORIDE,24.2,82.52522219,19.97110377,49.57162165,2000,11,990,71
TN,P,COCAINE HYDROCHLORIDE,28,27.06153742,7.577230478,144.6438779,2005,9,1096,129
TN,P,COCAINE HYDROCHLORIDE,45.9,17.32064147,7.950174435,298.9871505,1995,12,2377,12
TN,P,COCAINE HYDROCHLORIDE,54.8,50.86353758,27.87321859,86.57055489,2005,6,2413,126
TN,P,COCAINE HYDROCHLORIDE,219.8,77.01648047,169.2822241,51.70655128,1997,9,8753,33
TN,P,COCAINE HYDROCHLORIDE,27.8,61.08090839,16.98049253,69.31483276,1999,11,1177,59
TN,P,COCAINE HYDROCHLORIDE,55,15.30109552,8.415602537,307.6428561,2001,11,2589,83
TN,P,COCAINE HYDROCHLORIDE,20.2,76.79004402,15.51158889,15.34336693,2005,6,238,126
TN,P,COCAINE HYDROCHLORIDE,4.8,79.3702921,3.809774021,170.8762768,2001,11,651,83
TN,P,COCAINE HYDROCHLORIDE,27.3,73.39651697,20.03724913,60.38753084,2003,2,1210,98
TN,P,COCAINE HYDROCHLORIDE,2.3,85.55089495,1.967670584,108.758042,2005,10,214,130
TN,P,COCAINE HYDROCHLORIDE,12.5,28.77691922,3.597114903,10.00802059,1999,2,36,50
TN,P,COCAINE HYDROCHLORIDE,11.3,43.12604393,4.873242964,151.2339946,2002,4,737,88
TN,P,COCAINE HYDROCHLORIDE,26.9,19.59884183,5.272088451,238.2357602,1997,3,1256,27
TN,P,COCAINE HYDROCHLORIDE,54.1,0.637024781,0.344630406,6842.112469,2000,8,2358,68
TN,P,COCAINE HYDROCHLORIDE,0.93,76.90433248,0.715210292,149.6063482,2001,7,107,79
TN,P,COCAINE HYDROCHLORIDE,5,89.56679067,4.478339534,142.910111,1999,12,640,60
TN,P,COCAINE HYDROCHLORIDE,27.7,20.19379435,5.593681035,232.5838731,2003,11,1301,107
TN,P,COCAINE HYDROCHLORIDE,79,5.068663997,4.004244558,852.5952775,2004,1,3414,109
TN,P,COCAINE HYDROCHLORIDE,27.9,18.04327936,5.034074942,150.7724872,2002,10,759,94
TN,P,COCAINE HYDROCHLORIDE,46.2,41.94636975,19.37922283,41.33292688,1996,5,801,17
TN,P,COCAINE HYDROCHLORIDE,1.4,23.17858146,0.32450014,480.7393913,2002,8,156,92
TN,P,COCAINE HYDROCHLORIDE,1.7,79.54792256,1.352314684,161.2050824,2003,10,218,106
TX,P,COCAINE HYDROCHLORIDE,0.22,102.1148828,0.224652742,908.0681501,1998,5,204,41
TX,P,COCAINE HYDROCHLORIDE,27.76,46.91663907,13.02405901,137.2843903,1996,8,1788,20
TX,P,COCAINE HYDROCHLORIDE,28,62.1285186,17.39598521,142.6191142,2002,12,2481,96
TX,P,COCAINE HYDROCHLORIDE,6.65,49.14654922,3.268245523,219.6897372,2001,1,718,73
TX,P,COCAINE HYDROCHLORIDE,14.14,18.69165807,2.643000451,351.1160959,2005,9,928,129
TX,P,COCAINE HYDROCHLORIDE,13.97,45.22302784,6.31765699,196.5918697,1995,2,1242,2
TX,P,COCAINE HYDROCHLORIDE,27.04,33.29149046,9.002019019,279.4928554,1996,8,2516,20
TX,P,COCAINE HYDROCHLORIDE,0.47,90.30614678,0.42443889,285.0822648,2004,10,121,118
TX,P,COCAINE HYDROCHLORIDE,1.05,38.15452306,0.400622492,62.40288674,1997,3,25,27
TX,P,COCAINE HYDROCHLORIDE,2.78,70.84959957,1.969618868,165.0065428,2005,5,325,125
TX,P,COCAINE HYDROCHLORIDE,1.8,45.77475884,0.823945659,398.0845051,2005,8,328,128
TX,P,COCAINE HYDROCHLORIDE,6.84,57.69842426,3.946572219,150.7637431,2000,4,595,64
TX,P,COCAINE HYDROCHLORIDE,7,83.34589805,5.834212863,109.6977459,2003,2,640,98
TX,P,COCAINE HYDROCHLORIDE,13.7,65.7192472,9.003536867,114.5105546,2001,1,1031,73
TX,P,COCAINE HYDROCHLORIDE,14,63.29384169,8.861137837,129.3287635,2000,11,1146,71
TX,P,COCAINE HYDROCHLORIDE,13.2,61.88768699,8.169174683,160.236505,2005,10,1309,130
TX,P,COCAINE HYDROCHLORIDE,55.4,94.02694407,52.09092701,36.76264006,1996,9,1915,21
TX,P,COCAINE HYDROCHLORIDE,28,68.70321975,19.23690153,126.2157524,1995,10,2428,10
TX,P,COCAINE HYDROCHLORIDE,55.9,58.47336864,32.68661307,105.7925455,2000,1,3458,61
TX,P,COCAINE HYDROCHLORIDE,56.5,73.04708485,41.27160294,92.92103352,2004,9,3835,117
TX,P,COCAINE HYDROCHLORIDE,5.8,26.08472848,1.512914252,364.1977722,2004,1,551,109
TX,P,COCAINE HYDROCHLORIDE,27.8,81.74273248,22.72447963,29.30760179,2003,11,666,107
TX,P,COCAINE HYDROCHLORIDE,27.9,53.16597297,14.83330646,120.8092076,2005,9,1792,129
TX,P,COCAINE HYDROCHLORIDE,27.2,65.01883596,17.68512338,112.8632216,2005,3,1996,123
TX,P,COCAINE HYDROCHLORIDE,0.14,19.2633218,0.026968651,3263.047958,1999,10,88,58
TX,P,COCAINE HYDROCHLORIDE,0.82,47.51734933,0.389642265,274.6108668,2001,11,107,83
TX,P,COCAINE HYDROCHLORIDE,0.23,50.06961314,0.11516011,929.1411739,2004,9,107,117
TX,P,COCAINE HYDROCHLORIDE,2.2,40.40676722,0.888948879,12.37416488,1997,10,11,34
TX,P,COCAINE HYDROCHLORIDE,33,45.71453078,15.08579516,21.41087007,1996,6,323,18
TX,P,COCAINE HYDROCHLORIDE,2.02,46.38064902,0.93688911,193.192554,1998,12,181,48
TX,P,COCAINE HYDROCHLORIDE,27,66.66383383,17.99923513,72.16973334,1996,1,1299,13
TX,P,COCAINE HYDROCHLORIDE,25.9,58.61887113,15.18228762,140.0974644,1998,5,2127,41
TX,P,COCAINE HYDROCHLORIDE,56.1,84.99265446,47.68087915,72.90134036,2002,12,3476,96
TX,P,COCAINE HYDROCHLORIDE,51.4,68.96328024,35.44712604,114.0572016,2001,1,4043,73
TX,P,COCAINE HYDROCHLORIDE,0.62,71.05503317,0.440541206,297.3615143,1995,1,131,1
TX,P,COCAINE HYDROCHLORIDE,2.12,29.05877362,0.616046001,337.6371241,1996,8,208,20
TX,P,COCAINE HYDROCHLORIDE,0.882,22.91995544,0.202154007,1004.184894,1996,11,203,23
TX,P,COCAINE HYDROCHLORIDE,2.06,75.53644289,1.556050724,175.4441522,2004,10,273,118
TX,P,COCAINE HYDROCHLORIDE,1.7,71.37882889,1.213440091,270.3058869,2004,12,328,120
TX,P,COCAINE HYDROCHLORIDE,4.52,32.67512236,1.476915531,152.3445284,2002,3,225,87
TX,P,COCAINE HYDROCHLORIDE,27.7,50.33836161,13.94372617,124.7873043,1998,6,1740,42
TX,P,COCAINE HYDROCHLORIDE,20.3,70.74681927,14.36160431,95.60213262,2004,11,1373,119
TX,P,COCAINE HYDROCHLORIDE,27.4,61.77883309,16.92740027,88.43649801,1996,5,1497,17
TX,P,COCAINE HYDROCHLORIDE,27.8,38.87118964,10.80619072,168.8846743,2003,8,1825,104
TX,P,COCAINE HYDROCHLORIDE,23.3,17.37379603,4.048094475,545.9358752,1998,3,2210,39
TX,P,COCAINE HYDROCHLORIDE,28.5,47.44653735,13.52226315,162.916516,2001,11,2203,83
TX,P,COCAINE HYDROCHLORIDE,27,66.77211094,18.02846995,132.8454387,1995,3,2395,3
TX,P,COCAINE HYDROCHLORIDE,27.5,6.5824515,1.810174163,1396.550703,1995,11,2528,11
TX,P,COCAINE HYDROCHLORIDE,20.8,66.54333267,13.84101319,186.2580408,2000,7,2578,67
TX,P,COCAINE HYDROCHLORIDE,42.14,8.61822871,3.631721579,771.5349152,1996,10,2802,22
TX,P,COCAINE HYDROCHLORIDE,56.71,88.13920571,49.98374356,63.20054832,2003,8,3159,104
TX,P,COCAINE HYDROCHLORIDE,3.3,11.2220517,0.370327706,818.1942504,2002,9,303,93
TX,P,COCAINE HYDROCHLORIDE,2.1,59.01807069,1.239379485,369.5397622,2001,10,458,82
TX,P,COCAINE HYDROCHLORIDE,5.9,31.85339251,1.879350158,338.414849,2000,11,636,71
TX,P,COCAINE HYDROCHLORIDE,28.3,71.94740492,20.36111559,90.95768803,2002,9,1852,93
